phage,cla,scorecla
NC_028848.1,Chlamydiia,0
NC_028848.1,Actinomycetes,0
NC_028848.1,Bacteroidia,0
NC_028848.1,Mollicutes,0
NC_028848.1,Epsilonproteobacteria,0
NC_028848.1,Gammaproteobacteria,1
NC_028848.1,Alphaproteobacteria,0
NC_028848.1,Bdellovibrionia,0
NC_028848.1,Spirochaetia,0
NC_028848.1,Deinococci,0
NC_028848.1,Betaproteobacteria,0
NC_028848.1,Cyanophyceae,0
NC_028879.1,Clostridia,0
NC_028879.1,Bacilli,0
NC_028879.1,Rhodothermia,0
NC_028879.1,Flavobacteriia,0
NC_028879.1,Chlamydiia,0
NC_028879.1,Actinomycetes,0
NC_028879.1,Bacteroidia,0
NC_028879.1,Mollicutes,0
NC_028879.1,Epsilonproteobacteria,0
NC_028879.1,Gammaproteobacteria,1
NC_028879.1,Alphaproteobacteria,0
NC_028879.1,Bdellovibrionia,0
NC_028879.1,Spirochaetia,0
NC_028879.1,Deinococci,0
NC_028879.1,Betaproteobacteria,0
NC_028879.1,Cyanophyceae,0
NC_049373.1,Clostridia,0
NC_049373.1,Bacilli,1
NC_049373.1,Rhodothermia,0
NC_049373.1,Flavobacteriia,0
NC_049373.1,Chlamydiia,0
NC_049373.1,Actinomycetes,0
NC_049373.1,Bacteroidia,0
NC_049373.1,Mollicutes,0
NC_049373.1,Epsilonproteobacteria,0
NC_049373.1,Gammaproteobacteria,0
NC_049373.1,Alphaproteobacteria,0
NC_049373.1,Bdellovibrionia,0
NC_049373.1,Spirochaetia,0
NC_049373.1,Deinococci,0
NC_049373.1,Betaproteobacteria,0
NC_049373.1,Cyanophyceae,0
NC_018855.1,Clostridia,0
NC_018855.1,Bacilli,0
NC_018855.1,Rhodothermia,0
NC_018855.1,Flavobacteriia,0
NC_018855.1,Chlamydiia,0
NC_018855.1,Actinomycetes,0
NC_018855.1,Bacteroidia,0
NC_018855.1,Mollicutes,0
NC_018855.1,Epsilonproteobacteria,0
NC_018855.1,Gammaproteobacteria,1
NC_018855.1,Alphaproteobacteria,0
NC_018855.1,Bdellovibrionia,0
NC_018855.1,Spirochaetia,0
NC_018855.1,Deinococci,0
NC_018855.1,Betaproteobacteria,0
NC_018855.1,Cyanophyceae,0
NC_048827.1,Clostridia,0
NC_048827.1,Bacilli,0
NC_048827.1,Rhodothermia,0
NC_048827.1,Flavobacteriia,0
NC_048827.1,Chlamydiia,0
NC_048827.1,Actinomycetes,0
NC_048827.1,Bacteroidia,0
NC_048827.1,Mollicutes,0
NC_048827.1,Epsilonproteobacteria,0
NC_048827.1,Gammaproteobacteria,1
NC_048827.1,Alphaproteobacteria,0
NC_048827.1,Bdellovibrionia,0
NC_048827.1,Spirochaetia,0
NC_048827.1,Deinococci,0
NC_048827.1,Betaproteobacteria,0
NC_048827.1,Cyanophyceae,0
NC_025460.1,Clostridia,0
NC_025460.1,Bacilli,1
NC_025460.1,Rhodothermia,0
NC_025460.1,Flavobacteriia,0
NC_025460.1,Chlamydiia,0
NC_025460.1,Actinomycetes,0
NC_025460.1,Bacteroidia,0
NC_025460.1,Mollicutes,0
NC_025460.1,Epsilonproteobacteria,0
NC_025460.1,Gammaproteobacteria,0
NC_025460.1,Alphaproteobacteria,0
NC_025460.1,Bdellovibrionia,0
NC_025460.1,Spirochaetia,0
NC_025460.1,Deinococci,0
NC_025460.1,Betaproteobacteria,0
NC_025460.1,Cyanophyceae,0
NC_027364.1,Clostridia,0
NC_027364.1,Bacilli,0
NC_027364.1,Rhodothermia,0
NC_027364.1,Flavobacteriia,0
NC_027364.1,Chlamydiia,0
NC_027364.1,Actinomycetes,0
NC_027364.1,Bacteroidia,0
NC_027364.1,Mollicutes,0
NC_027364.1,Epsilonproteobacteria,0
NC_027364.1,Gammaproteobacteria,1
NC_027364.1,Alphaproteobacteria,0
NC_027364.1,Bdellovibrionia,0
NC_027364.1,Spirochaetia,0
NC_027364.1,Deinococci,0
NC_027364.1,Betaproteobacteria,0
NC_027364.1,Cyanophyceae,0
NC_052428.1,Clostridia,0
NC_052428.1,Bacilli,0
NC_052428.1,Rhodothermia,0
NC_052428.1,Flavobacteriia,0
NC_052428.1,Chlamydiia,0
NC_052428.1,Actinomycetes,1
NC_052428.1,Bacteroidia,0
NC_052428.1,Mollicutes,0
NC_052428.1,Epsilonproteobacteria,0
NC_052428.1,Gammaproteobacteria,0
NC_052428.1,Alphaproteobacteria,0
NC_052428.1,Bdellovibrionia,0
NC_052428.1,Spirochaetia,0
NC_052428.1,Deinococci,0
NC_052428.1,Betaproteobacteria,0
NC_052428.1,Cyanophyceae,0
NC_053505.1,Clostridia,0
NC_053505.1,Bacilli,0
NC_053505.1,Rhodothermia,0
NC_053505.1,Flavobacteriia,0
NC_053505.1,Chlamydiia,0
NC_053505.1,Actinomycetes,1
NC_053505.1,Bacteroidia,0
NC_053505.1,Mollicutes,0
NC_053505.1,Epsilonproteobacteria,0
NC_053505.1,Gammaproteobacteria,0
NC_053505.1,Alphaproteobacteria,0
NC_053505.1,Bdellovibrionia,0
NC_053505.1,Spirochaetia,0
NC_053505.1,Deinococci,0
NC_053505.1,Betaproteobacteria,0
NC_053505.1,Cyanophyceae,0
NC_055918.1,Clostridia,0
NC_055918.1,Bacilli,0
NC_055918.1,Rhodothermia,0
NC_055918.1,Flavobacteriia,0
NC_055918.1,Chlamydiia,0
NC_055918.1,Actinomycetes,1
NC_055918.1,Bacteroidia,0
NC_055918.1,Mollicutes,0
NC_055918.1,Epsilonproteobacteria,0
NC_055918.1,Gammaproteobacteria,0
NC_055918.1,Alphaproteobacteria,0
NC_055918.1,Bdellovibrionia,0
NC_055918.1,Spirochaetia,0
NC_055918.1,Deinococci,0
NC_055918.1,Betaproteobacteria,0
NC_055918.1,Cyanophyceae,0
NC_041885.1,Clostridia,0
NC_041885.1,Bacilli,0
NC_041885.1,Rhodothermia,0
NC_041885.1,Flavobacteriia,0
NC_041885.1,Chlamydiia,0
NC_041885.1,Actinomycetes,0
NC_041885.1,Bacteroidia,0
NC_041885.1,Mollicutes,0
NC_041885.1,Epsilonproteobacteria,0
NC_041885.1,Gammaproteobacteria,0
NC_041885.1,Alphaproteobacteria,0
NC_041885.1,Bdellovibrionia,0
NC_041885.1,Spirochaetia,0
NC_041885.1,Deinococci,0
NC_041885.1,Betaproteobacteria,1
NC_041885.1,Cyanophyceae,0
NC_047799.1,Clostridia,0
NC_047799.1,Bacilli,0
NC_047799.1,Rhodothermia,0
NC_047799.1,Flavobacteriia,0
NC_047799.1,Chlamydiia,0
NC_047799.1,Actinomycetes,0
NC_047799.1,Bacteroidia,0
NC_047799.1,Mollicutes,0
NC_047799.1,Epsilonproteobacteria,0
NC_047799.1,Gammaproteobacteria,1
NC_047799.1,Alphaproteobacteria,0
NC_047799.1,Bdellovibrionia,0
NC_047799.1,Spirochaetia,0
NC_047799.1,Deinococci,0
NC_047799.1,Betaproteobacteria,0
NC_047799.1,Cyanophyceae,0
NC_031115.1,Clostridia,0
NC_031115.1,Bacilli,0
NC_031115.1,Rhodothermia,0
NC_031115.1,Flavobacteriia,0
NC_031115.1,Chlamydiia,0
NC_031115.1,Actinomycetes,0
NC_031115.1,Bacteroidia,0
NC_031115.1,Mollicutes,0
NC_031115.1,Epsilonproteobacteria,0
NC_031115.1,Gammaproteobacteria,1
NC_031115.1,Alphaproteobacteria,0
NC_031115.1,Bdellovibrionia,0
NC_031115.1,Spirochaetia,0
NC_031115.1,Deinococci,0
NC_031115.1,Betaproteobacteria,0
NC_031115.1,Cyanophyceae,0
NC_049499.1,Clostridia,0
NC_049499.1,Bacilli,0
NC_049499.1,Rhodothermia,0
NC_049499.1,Flavobacteriia,0
NC_049499.1,Chlamydiia,0
NC_049499.1,Actinomycetes,0
NC_049499.1,Bacteroidia,0
NC_049499.1,Mollicutes,0
NC_049499.1,Epsilonproteobacteria,0
NC_049499.1,Gammaproteobacteria,1
NC_049499.1,Alphaproteobacteria,0
NC_049499.1,Bdellovibrionia,0
NC_049499.1,Spirochaetia,0
NC_049499.1,Deinococci,0
NC_049499.1,Betaproteobacteria,0
NC_049499.1,Cyanophyceae,0
NC_053248.1,Clostridia,0
NC_053248.1,Bacilli,0
NC_053248.1,Rhodothermia,0
NC_053248.1,Flavobacteriia,0
NC_053248.1,Chlamydiia,0
NC_053248.1,Actinomycetes,1
NC_053248.1,Bacteroidia,0
NC_053248.1,Mollicutes,0
NC_053248.1,Epsilonproteobacteria,0
NC_053248.1,Gammaproteobacteria,0
NC_053248.1,Alphaproteobacteria,0
NC_053248.1,Bdellovibrionia,0
NC_053248.1,Spirochaetia,0
NC_053248.1,Deinococci,0
NC_053248.1,Betaproteobacteria,0
NC_053248.1,Cyanophyceae,0
NC_018840.1,Clostridia,0
NC_018840.1,Bacilli,0
NC_018840.1,Rhodothermia,0
NC_018840.1,Flavobacteriia,0
NC_018840.1,Chlamydiia,0
NC_018840.1,Actinomycetes,1
NC_018840.1,Bacteroidia,0
NC_018840.1,Mollicutes,0
NC_018840.1,Epsilonproteobacteria,0
NC_018840.1,Gammaproteobacteria,0
NC_018840.1,Alphaproteobacteria,0
NC_018840.1,Bdellovibrionia,0
NC_018840.1,Spirochaetia,0
NC_018840.1,Deinococci,0
NC_018840.1,Betaproteobacteria,0
NC_018840.1,Cyanophyceae,0
NC_030948.1,Clostridia,0
NC_030948.1,Bacilli,0
NC_030948.1,Rhodothermia,0
NC_030948.1,Flavobacteriia,0
NC_030948.1,Chlamydiia,0
NC_030948.1,Actinomycetes,0
NC_030948.1,Bacteroidia,0
NC_030948.1,Mollicutes,0
NC_030948.1,Epsilonproteobacteria,0
NC_030948.1,Gammaproteobacteria,0
NC_030948.1,Alphaproteobacteria,0
NC_030948.1,Bdellovibrionia,0
NC_030948.1,Spirochaetia,0
NC_030948.1,Deinococci,0
NC_030948.1,Betaproteobacteria,1
NC_030948.1,Cyanophyceae,0
NC_023865.1,Clostridia,0
NC_023865.1,Bacilli,0
NC_023865.1,Rhodothermia,0
NC_023865.1,Flavobacteriia,0
NC_023865.1,Chlamydiia,0
NC_023865.1,Actinomycetes,0
NC_023865.1,Bacteroidia,0
NC_023865.1,Mollicutes,0
NC_023865.1,Epsilonproteobacteria,0
NC_023865.1,Gammaproteobacteria,1
NC_023865.1,Alphaproteobacteria,0
NC_023865.1,Bdellovibrionia,0
NC_023865.1,Spirochaetia,0
NC_023865.1,Deinococci,0
NC_023865.1,Betaproteobacteria,0
NC_023865.1,Cyanophyceae,0
NC_027995.1,Clostridia,0
NC_027995.1,Bacilli,0
NC_027995.1,Rhodothermia,0
NC_027995.1,Flavobacteriia,0
NC_027995.1,Chlamydiia,0
NC_027995.1,Actinomycetes,0
NC_027995.1,Bacteroidia,0
NC_027995.1,Mollicutes,0
NC_027995.1,Epsilonproteobacteria,0
NC_027995.1,Gammaproteobacteria,1
NC_027995.1,Alphaproteobacteria,0
NC_027995.1,Bdellovibrionia,0
NC_027995.1,Spirochaetia,0
NC_027995.1,Deinococci,0
NC_027995.1,Betaproteobacteria,0
NC_027995.1,Cyanophyceae,0
NC_020878.1,Clostridia,0
NC_020878.1,Bacilli,0
NC_020878.1,Rhodothermia,0
NC_020878.1,Flavobacteriia,0
NC_020878.1,Chlamydiia,0
NC_020878.1,Actinomycetes,0
NC_020878.1,Bacteroidia,0
NC_020878.1,Mollicutes,0
NC_020878.1,Epsilonproteobacteria,0
NC_020878.1,Gammaproteobacteria,0
NC_020878.1,Alphaproteobacteria,0
NC_020878.1,Bdellovibrionia,0
NC_020878.1,Spirochaetia,0
NC_020878.1,Deinococci,0
NC_020878.1,Betaproteobacteria,0
NC_020878.1,Cyanophyceae,1
NC_024381.1,Clostridia,0
NC_024381.1,Bacilli,0
NC_024381.1,Rhodothermia,0
NC_024381.1,Flavobacteriia,0
NC_024381.1,Chlamydiia,0
NC_024381.1,Actinomycetes,0
NC_024381.1,Bacteroidia,0
NC_024381.1,Mollicutes,0
NC_024381.1,Epsilonproteobacteria,0
NC_024381.1,Gammaproteobacteria,1
NC_024381.1,Alphaproteobacteria,0
NC_024381.1,Bdellovibrionia,0
NC_024381.1,Spirochaetia,0
NC_024381.1,Deinococci,0
NC_024381.1,Betaproteobacteria,0
NC_024381.1,Cyanophyceae,0
NC_027628.1,Clostridia,0
NC_027628.1,Bacilli,0
NC_027628.1,Rhodothermia,0
NC_027628.1,Flavobacteriia,0
NC_027628.1,Chlamydiia,0
NC_027628.1,Actinomycetes,1
NC_027628.1,Bacteroidia,0
NC_027628.1,Mollicutes,0
NC_027628.1,Epsilonproteobacteria,0
NC_027628.1,Gammaproteobacteria,0
NC_027628.1,Alphaproteobacteria,0
NC_027628.1,Bdellovibrionia,0
NC_027628.1,Spirochaetia,0
NC_027628.1,Deinococci,0
NC_027628.1,Betaproteobacteria,0
NC_027628.1,Cyanophyceae,0
NC_047792.1,Clostridia,0
NC_047792.1,Bacilli,0
NC_047792.1,Rhodothermia,0
NC_047792.1,Flavobacteriia,0
NC_047792.1,Chlamydiia,0
NC_047792.1,Actinomycetes,1
NC_047792.1,Bacteroidia,0
NC_047792.1,Mollicutes,0
NC_047792.1,Epsilonproteobacteria,0
NC_047792.1,Gammaproteobacteria,0
NC_047792.1,Alphaproteobacteria,0
NC_047792.1,Bdellovibrionia,0
NC_047792.1,Spirochaetia,0
NC_047792.1,Deinococci,0
NC_047792.1,Betaproteobacteria,0
NC_047792.1,Cyanophyceae,0
NC_054420.1,Clostridia,0
NC_054420.1,Bacilli,0
NC_054420.1,Rhodothermia,0
NC_054420.1,Flavobacteriia,0
NC_054420.1,Chlamydiia,0
NC_054420.1,Actinomycetes,1
NC_054420.1,Bacteroidia,0
NC_054420.1,Mollicutes,0
NC_054420.1,Epsilonproteobacteria,0
NC_054420.1,Gammaproteobacteria,0
NC_054420.1,Alphaproteobacteria,0
NC_054420.1,Bdellovibrionia,0
NC_054420.1,Spirochaetia,0
NC_054420.1,Deinococci,0
NC_054420.1,Betaproteobacteria,0
NC_054420.1,Cyanophyceae,0
NC_023713.1,Clostridia,0
NC_023713.1,Bacilli,0
NC_023713.1,Rhodothermia,0
NC_023713.1,Flavobacteriia,0
NC_023713.1,Chlamydiia,0
NC_023713.1,Actinomycetes,1
NC_023713.1,Bacteroidia,0
NC_023713.1,Mollicutes,0
NC_023713.1,Epsilonproteobacteria,0
NC_023713.1,Gammaproteobacteria,0
NC_023713.1,Alphaproteobacteria,0
NC_023713.1,Bdellovibrionia,0
NC_023713.1,Spirochaetia,0
NC_023713.1,Deinococci,0
NC_023713.1,Betaproteobacteria,0
NC_023713.1,Cyanophyceae,0
NC_023690.1,Clostridia,0
NC_023690.1,Bacilli,0
NC_023690.1,Rhodothermia,0
NC_023690.1,Flavobacteriia,0
NC_023690.1,Chlamydiia,0
NC_023690.1,Actinomycetes,1
NC_023690.1,Bacteroidia,0
NC_023690.1,Mollicutes,0
NC_023690.1,Epsilonproteobacteria,0
NC_023690.1,Gammaproteobacteria,0
NC_023690.1,Alphaproteobacteria,0
NC_023690.1,Bdellovibrionia,0
NC_023690.1,Spirochaetia,0
NC_023690.1,Deinococci,0
NC_023690.1,Betaproteobacteria,0
NC_023690.1,Cyanophyceae,0
NC_008196.1,Clostridia,0
NC_008196.1,Bacilli,0
NC_008196.1,Rhodothermia,0
NC_008196.1,Flavobacteriia,0
NC_008196.1,Chlamydiia,0
NC_008196.1,Actinomycetes,1
NC_008196.1,Bacteroidia,0
NC_008196.1,Mollicutes,0
NC_008196.1,Epsilonproteobacteria,0
NC_008196.1,Gammaproteobacteria,0
NC_008196.1,Alphaproteobacteria,0
NC_008196.1,Bdellovibrionia,0
NC_008196.1,Spirochaetia,0
NC_008196.1,Deinococci,0
NC_008196.1,Betaproteobacteria,0
NC_008196.1,Cyanophyceae,0
NC_001741.1,Clostridia,0
NC_001741.1,Bacilli,0
NC_001741.1,Rhodothermia,0
NC_001741.1,Flavobacteriia,0
NC_001741.1,Chlamydiia,1
NC_001741.1,Actinomycetes,0
NC_001741.1,Bacteroidia,0
NC_001741.1,Mollicutes,0
NC_001741.1,Epsilonproteobacteria,0
NC_001741.1,Gammaproteobacteria,0
NC_001741.1,Alphaproteobacteria,0
NC_001741.1,Bdellovibrionia,0
NC_001741.1,Spirochaetia,0
NC_001741.1,Deinococci,0
NC_001741.1,Betaproteobacteria,0
NC_001741.1,Cyanophyceae,0
NC_009820.1,Clostridia,0
NC_009820.1,Bacilli,0
NC_009820.1,Rhodothermia,0
NC_009820.1,Flavobacteriia,0
NC_009820.1,Chlamydiia,0
NC_009820.1,Actinomycetes,1
NC_009820.1,Bacteroidia,0
NC_009820.1,Mollicutes,0
NC_009820.1,Epsilonproteobacteria,0
NC_009820.1,Gammaproteobacteria,0
NC_009820.1,Alphaproteobacteria,0
NC_009820.1,Bdellovibrionia,0
NC_009820.1,Spirochaetia,0
NC_009820.1,Deinococci,0
NC_009820.1,Betaproteobacteria,0
NC_009820.1,Cyanophyceae,0
NC_054930.1,Clostridia,0
NC_054930.1,Bacilli,0
NC_054930.1,Rhodothermia,0
NC_054930.1,Flavobacteriia,0
NC_054930.1,Chlamydiia,0
NC_054930.1,Actinomycetes,0
NC_054930.1,Bacteroidia,0
NC_054930.1,Mollicutes,0
NC_054930.1,Epsilonproteobacteria,0
NC_054930.1,Gammaproteobacteria,1
NC_054930.1,Alphaproteobacteria,0
NC_054930.1,Bdellovibrionia,0
NC_054930.1,Spirochaetia,0
NC_054930.1,Deinococci,0
NC_054930.1,Betaproteobacteria,0
NC_054930.1,Cyanophyceae,0
NC_048174.1,Clostridia,0
NC_048174.1,Bacilli,0
NC_048174.1,Rhodothermia,0
NC_048174.1,Flavobacteriia,0
NC_048174.1,Chlamydiia,0
NC_048174.1,Actinomycetes,0
NC_048174.1,Bacteroidia,0
NC_048174.1,Mollicutes,0
NC_048174.1,Epsilonproteobacteria,0
NC_048174.1,Gammaproteobacteria,1
NC_048174.1,Alphaproteobacteria,0
NC_048174.1,Bdellovibrionia,0
NC_048174.1,Spirochaetia,0
NC_048174.1,Deinococci,0
NC_048174.1,Betaproteobacteria,0
NC_048174.1,Cyanophyceae,0
NC_041875.1,Clostridia,0
NC_041875.1,Bacilli,0
NC_041875.1,Rhodothermia,0
NC_041875.1,Flavobacteriia,0
NC_041875.1,Chlamydiia,0
NC_041875.1,Actinomycetes,1
NC_041875.1,Bacteroidia,0
NC_041875.1,Mollicutes,0
NC_041875.1,Epsilonproteobacteria,0
NC_041875.1,Gammaproteobacteria,0
NC_041875.1,Alphaproteobacteria,0
NC_041875.1,Bdellovibrionia,0
NC_041875.1,Spirochaetia,0
NC_041875.1,Deinococci,0
NC_041875.1,Betaproteobacteria,0
NC_041875.1,Cyanophyceae,0
NC_020204.1,Clostridia,0
NC_020204.1,Bacilli,0
NC_020204.1,Rhodothermia,0
NC_020204.1,Flavobacteriia,0
NC_020204.1,Chlamydiia,0
NC_020204.1,Actinomycetes,0
NC_020204.1,Bacteroidia,0
NC_020204.1,Mollicutes,0
NC_020204.1,Epsilonproteobacteria,0
NC_020204.1,Gammaproteobacteria,1
NC_020204.1,Alphaproteobacteria,0
NC_020204.1,Bdellovibrionia,0
NC_020204.1,Spirochaetia,0
NC_020204.1,Deinococci,0
NC_020204.1,Betaproteobacteria,0
NC_020204.1,Cyanophyceae,0
NC_041846.1,Clostridia,0
NC_041846.1,Bacilli,0
NC_041846.1,Rhodothermia,0
NC_041846.1,Flavobacteriia,0
NC_041846.1,Chlamydiia,0
NC_041846.1,Actinomycetes,1
NC_041846.1,Bacteroidia,0
NC_041846.1,Mollicutes,0
NC_041846.1,Epsilonproteobacteria,0
NC_041846.1,Gammaproteobacteria,0
NC_041846.1,Alphaproteobacteria,0
NC_041846.1,Bdellovibrionia,0
NC_041846.1,Spirochaetia,0
NC_041846.1,Deinococci,0
NC_041846.1,Betaproteobacteria,0
NC_041846.1,Cyanophyceae,0
NC_048819.1,Clostridia,0
NC_048819.1,Bacilli,0
NC_048819.1,Rhodothermia,0
NC_048819.1,Flavobacteriia,0
NC_048819.1,Chlamydiia,0
NC_048819.1,Actinomycetes,0
NC_048819.1,Bacteroidia,0
NC_048819.1,Mollicutes,0
NC_048819.1,Epsilonproteobacteria,0
NC_048819.1,Gammaproteobacteria,1
NC_048819.1,Alphaproteobacteria,0
NC_048819.1,Bdellovibrionia,0
NC_048819.1,Spirochaetia,0
NC_048819.1,Deinococci,0
NC_048819.1,Betaproteobacteria,0
NC_048819.1,Cyanophyceae,0
NC_052974.1,Clostridia,0
NC_052974.1,Bacilli,0
NC_052974.1,Rhodothermia,0
NC_052974.1,Flavobacteriia,0
NC_052974.1,Chlamydiia,0
NC_052974.1,Actinomycetes,0
NC_052974.1,Bacteroidia,0
NC_052974.1,Mollicutes,0
NC_052974.1,Epsilonproteobacteria,0
NC_052974.1,Gammaproteobacteria,0
NC_052974.1,Alphaproteobacteria,0
NC_052974.1,Bdellovibrionia,0
NC_052974.1,Spirochaetia,0
NC_052974.1,Deinococci,0
NC_052974.1,Betaproteobacteria,1
NC_052974.1,Cyanophyceae,0
NC_047832.1,Clostridia,0
NC_047832.1,Bacilli,0
NC_047832.1,Rhodothermia,0
NC_047832.1,Flavobacteriia,0
NC_047832.1,Chlamydiia,0
NC_047832.1,Actinomycetes,0
NC_047832.1,Bacteroidia,0
NC_047832.1,Mollicutes,0
NC_047832.1,Epsilonproteobacteria,0
NC_047832.1,Gammaproteobacteria,1
NC_047832.1,Alphaproteobacteria,0
NC_047832.1,Bdellovibrionia,0
NC_047832.1,Spirochaetia,0
NC_047832.1,Deinococci,0
NC_047832.1,Betaproteobacteria,0
NC_047832.1,Cyanophyceae,0
NC_047893.1,Clostridia,0
NC_047893.1,Bacilli,0
NC_047893.1,Rhodothermia,0
NC_047893.1,Flavobacteriia,0
NC_047893.1,Chlamydiia,0
NC_047893.1,Actinomycetes,0
NC_047893.1,Bacteroidia,0
NC_047893.1,Mollicutes,0
NC_047893.1,Epsilonproteobacteria,0
NC_047893.1,Gammaproteobacteria,1
NC_047893.1,Alphaproteobacteria,0
NC_047893.1,Bdellovibrionia,0
NC_047893.1,Spirochaetia,0
NC_047893.1,Deinococci,0
NC_047893.1,Betaproteobacteria,0
NC_047893.1,Cyanophyceae,0
NC_021866.1,Clostridia,0
NC_021866.1,Bacilli,0
NC_021866.1,Rhodothermia,0
NC_021866.1,Flavobacteriia,0
NC_021866.1,Chlamydiia,0
NC_021866.1,Actinomycetes,0
NC_021866.1,Bacteroidia,0
NC_021866.1,Mollicutes,0
NC_021866.1,Epsilonproteobacteria,0
NC_021866.1,Gammaproteobacteria,0
NC_021866.1,Alphaproteobacteria,0
NC_021866.1,Bdellovibrionia,0
NC_021866.1,Spirochaetia,0
NC_021866.1,Deinococci,0
NC_021866.1,Betaproteobacteria,1
NC_021866.1,Cyanophyceae,0
NC_049445.1,Clostridia,0
NC_049445.1,Bacilli,0
NC_049445.1,Rhodothermia,0
NC_049445.1,Flavobacteriia,0
NC_049445.1,Chlamydiia,0
NC_049445.1,Actinomycetes,0
NC_049445.1,Bacteroidia,0
NC_049445.1,Mollicutes,0
NC_049445.1,Epsilonproteobacteria,0
NC_049445.1,Gammaproteobacteria,1
NC_049445.1,Alphaproteobacteria,0
NC_049445.1,Bdellovibrionia,0
NC_049445.1,Spirochaetia,0
NC_049445.1,Deinococci,0
NC_049445.1,Betaproteobacteria,0
NC_049445.1,Cyanophyceae,0
NC_048642.1,Clostridia,1
NC_048642.1,Bacilli,0
NC_048642.1,Rhodothermia,0
NC_048642.1,Flavobacteriia,0
NC_048642.1,Chlamydiia,0
NC_048642.1,Actinomycetes,0
NC_048642.1,Bacteroidia,0
NC_048642.1,Mollicutes,0
NC_048642.1,Epsilonproteobacteria,0
NC_048642.1,Gammaproteobacteria,0
NC_048642.1,Alphaproteobacteria,0
NC_048642.1,Bdellovibrionia,0
NC_048642.1,Spirochaetia,0
NC_048642.1,Deinococci,0
NC_048642.1,Betaproteobacteria,0
NC_048642.1,Cyanophyceae,0
NC_049497.1,Clostridia,0
NC_049497.1,Bacilli,0
NC_049497.1,Rhodothermia,0
NC_049497.1,Flavobacteriia,0
NC_049497.1,Chlamydiia,0
NC_049497.1,Actinomycetes,0
NC_049497.1,Bacteroidia,0
NC_049497.1,Mollicutes,0
NC_049497.1,Epsilonproteobacteria,0
NC_049497.1,Gammaproteobacteria,1
NC_049497.1,Alphaproteobacteria,0
NC_049497.1,Bdellovibrionia,0
NC_049497.1,Spirochaetia,0
NC_049497.1,Deinococci,0
NC_049497.1,Betaproteobacteria,0
NC_049497.1,Cyanophyceae,0
NC_053172.1,Clostridia,0
NC_053172.1,Bacilli,0
NC_053172.1,Rhodothermia,0
NC_053172.1,Flavobacteriia,0
NC_053172.1,Chlamydiia,0
NC_053172.1,Actinomycetes,1
NC_053172.1,Bacteroidia,0
NC_053172.1,Mollicutes,0
NC_053172.1,Epsilonproteobacteria,0
NC_053172.1,Gammaproteobacteria,0
NC_053172.1,Alphaproteobacteria,0
NC_053172.1,Bdellovibrionia,0
NC_053172.1,Spirochaetia,0
NC_053172.1,Deinococci,0
NC_053172.1,Betaproteobacteria,0
NC_053172.1,Cyanophyceae,0
NC_051635.1,Clostridia,0
NC_051635.1,Bacilli,0
NC_051635.1,Rhodothermia,0
NC_051635.1,Flavobacteriia,0
NC_051635.1,Chlamydiia,0
NC_051635.1,Actinomycetes,1
NC_051635.1,Bacteroidia,0
NC_051635.1,Mollicutes,0
NC_051635.1,Epsilonproteobacteria,0
NC_051635.1,Gammaproteobacteria,0
NC_051635.1,Alphaproteobacteria,0
NC_051635.1,Bdellovibrionia,0
NC_051635.1,Spirochaetia,0
NC_051635.1,Deinococci,0
NC_051635.1,Betaproteobacteria,0
NC_051635.1,Cyanophyceae,0
NC_030921.1,Clostridia,0
NC_030921.1,Bacilli,0
NC_030921.1,Rhodothermia,0
NC_030921.1,Flavobacteriia,0
NC_030921.1,Chlamydiia,0
NC_030921.1,Actinomycetes,1
NC_030921.1,Bacteroidia,0
NC_030921.1,Mollicutes,0
NC_030921.1,Epsilonproteobacteria,0
NC_030921.1,Gammaproteobacteria,0
NC_030921.1,Alphaproteobacteria,0
NC_030921.1,Bdellovibrionia,0
NC_030921.1,Spirochaetia,0
NC_030921.1,Deinococci,0
NC_030921.1,Betaproteobacteria,0
NC_030921.1,Cyanophyceae,0
NC_041929.1,Clostridia,0
NC_041929.1,Bacilli,0
NC_041929.1,Rhodothermia,0
NC_041929.1,Flavobacteriia,0
NC_041929.1,Chlamydiia,0
NC_041929.1,Actinomycetes,0
NC_041929.1,Bacteroidia,0
NC_041929.1,Mollicutes,0
NC_041929.1,Epsilonproteobacteria,0
NC_041929.1,Gammaproteobacteria,0
NC_041929.1,Alphaproteobacteria,1
NC_041929.1,Bdellovibrionia,0
NC_041929.1,Spirochaetia,0
NC_041929.1,Deinococci,0
NC_041929.1,Betaproteobacteria,0
NC_041929.1,Cyanophyceae,0
NC_009016.1,Clostridia,0
NC_009016.1,Bacilli,0
NC_009016.1,Rhodothermia,0
NC_009016.1,Flavobacteriia,0
NC_009016.1,Chlamydiia,0
NC_009016.1,Actinomycetes,0
NC_009016.1,Bacteroidia,0
NC_009016.1,Mollicutes,0
NC_009016.1,Epsilonproteobacteria,0
NC_009016.1,Gammaproteobacteria,1
NC_009016.1,Alphaproteobacteria,0
NC_009016.1,Bdellovibrionia,0
NC_009016.1,Spirochaetia,0
NC_009016.1,Deinococci,0
NC_009016.1,Betaproteobacteria,0
NC_009016.1,Cyanophyceae,0
NC_025822.1,Clostridia,0
NC_025822.1,Bacilli,0
NC_025822.1,Rhodothermia,0
NC_025822.1,Flavobacteriia,0
NC_025822.1,Chlamydiia,0
