phage,ord,scoreord
NC_022761.1,Vibrionales,0
NC_022761.1,Thermales,0
NC_022761.1,Moraxellales,0
NC_022761.1,Burkholderiales,0
NC_022761.1,Lactobacillales,0
NC_022761.1,Flavobacteriales,0
NC_041975.1,Mycobacteriales,0
NC_041975.1,Thermoanaerobacterales,0
NC_041975.1,Enterobacterales,1
NC_041975.1,Mycoplasmatales,0
NC_041975.1,Campylobacterales,0
NC_041975.1,Sphingomonadales,0
NC_041975.1,Entomoplasmatales,0
NC_041975.1,Kitasatosporales,0
NC_041975.1,Hyphomicrobiales,0
NC_041975.1,Synechococcales,0
NC_041975.1,Leptospirales,0
NC_041975.1,Bdellovibrionales,0
NC_041975.1,Pseudomonadales,0
NC_041975.1,Nostocales,0
NC_041975.1,Chlamydiales,0
NC_041975.1,Actinomycetales,0
NC_041975.1,Propionibacteriales,0
NC_041975.1,Aeromonadales,0
NC_041975.1,Eubacteriales,0
NC_041975.1,Xanthomonadales,0
NC_041975.1,Bacteroidales,0
NC_041975.1,Pasteurellales,0
NC_041975.1,Bifidobacteriales,0
NC_041975.1,Candidatus Pelagibacterales,0
NC_041975.1,Caulobacterales,0
NC_041975.1,Alteromonadales,0
NC_041975.1,Bacillales,0
NC_041975.1,Oscillatoriales,0
NC_041975.1,Micrococcales,0
NC_041975.1,Rhodothermales,0
NC_041975.1,Rhodobacterales,0
NC_041975.1,Vibrionales,0
NC_041975.1,Thermales,0
NC_041975.1,Moraxellales,0
NC_041975.1,Burkholderiales,0
NC_041975.1,Lactobacillales,0
NC_041975.1,Flavobacteriales,0
NC_018084.1,Mycobacteriales,0
NC_018084.1,Thermoanaerobacterales,0
NC_018084.1,Enterobacterales,0
NC_018084.1,Mycoplasmatales,0
NC_018084.1,Campylobacterales,0
NC_018084.1,Sphingomonadales,0
NC_018084.1,Entomoplasmatales,0
NC_018084.1,Kitasatosporales,0
NC_018084.1,Hyphomicrobiales,0
NC_018084.1,Synechococcales,0
NC_018084.1,Leptospirales,0
NC_018084.1,Bdellovibrionales,0
NC_018084.1,Pseudomonadales,0
NC_018084.1,Nostocales,0
NC_018084.1,Chlamydiales,0
NC_018084.1,Actinomycetales,0
NC_018084.1,Propionibacteriales,0
NC_018084.1,Aeromonadales,0
NC_018084.1,Eubacteriales,1
NC_018084.1,Xanthomonadales,0
NC_018084.1,Bacteroidales,0
NC_018084.1,Pasteurellales,0
NC_018084.1,Bifidobacteriales,0
NC_018084.1,Candidatus Pelagibacterales,0
NC_018084.1,Caulobacterales,0
NC_018084.1,Alteromonadales,0
NC_018084.1,Bacillales,0
NC_018084.1,Oscillatoriales,0
NC_018084.1,Micrococcales,0
NC_018084.1,Rhodothermales,0
NC_018084.1,Rhodobacterales,0
NC_018084.1,Vibrionales,0
NC_018084.1,Thermales,0
NC_018084.1,Moraxellales,0
NC_018084.1,Burkholderiales,0
NC_018084.1,Lactobacillales,0
NC_018084.1,Flavobacteriales,0
NC_019543.1,Mycobacteriales,0
NC_019543.1,Thermoanaerobacterales,0
NC_019543.1,Enterobacterales,0
NC_019543.1,Mycoplasmatales,0
NC_019543.1,Campylobacterales,0
NC_019543.1,Sphingomonadales,0
NC_019543.1,Entomoplasmatales,0
NC_019543.1,Kitasatosporales,0
NC_019543.1,Hyphomicrobiales,0
NC_019543.1,Synechococcales,0
NC_019543.1,Leptospirales,0
NC_019543.1,Bdellovibrionales,0
NC_019543.1,Pseudomonadales,0
NC_019543.1,Nostocales,0
NC_019543.1,Chlamydiales,0
NC_019543.1,Actinomycetales,0
NC_019543.1,Propionibacteriales,0
NC_019543.1,Aeromonadales,1
NC_019543.1,Eubacteriales,0
NC_019543.1,Xanthomonadales,0
NC_019543.1,Bacteroidales,0
NC_019543.1,Pasteurellales,0
NC_019543.1,Bifidobacteriales,0
NC_019543.1,Candidatus Pelagibacterales,0
NC_019543.1,Caulobacterales,0
NC_019543.1,Alteromonadales,0
NC_019543.1,Bacillales,0
NC_019543.1,Oscillatoriales,0
NC_019543.1,Micrococcales,0
NC_019543.1,Rhodothermales,0
NC_019543.1,Rhodobacterales,0
NC_019543.1,Vibrionales,0
NC_019543.1,Thermales,0
NC_019543.1,Moraxellales,0
NC_019543.1,Burkholderiales,0
NC_019543.1,Lactobacillales,0
NC_019543.1,Flavobacteriales,0
NC_047766.1,Mycobacteriales,0
NC_047766.1,Thermoanaerobacterales,0
NC_047766.1,Enterobacterales,1
NC_047766.1,Mycoplasmatales,0
NC_047766.1,Campylobacterales,0
NC_047766.1,Sphingomonadales,0
NC_047766.1,Entomoplasmatales,0
NC_047766.1,Kitasatosporales,0
NC_047766.1,Hyphomicrobiales,0
NC_047766.1,Synechococcales,0
NC_047766.1,Leptospirales,0
NC_047766.1,Bdellovibrionales,0
NC_047766.1,Pseudomonadales,0
NC_047766.1,Nostocales,0
NC_047766.1,Chlamydiales,0
NC_047766.1,Actinomycetales,0
NC_047766.1,Propionibacteriales,0
NC_047766.1,Aeromonadales,0
NC_047766.1,Eubacteriales,0
NC_047766.1,Xanthomonadales,0
NC_047766.1,Bacteroidales,0
NC_047766.1,Pasteurellales,0
NC_047766.1,Bifidobacteriales,0
NC_047766.1,Candidatus Pelagibacterales,0
NC_047766.1,Caulobacterales,0
NC_047766.1,Alteromonadales,0
NC_047766.1,Bacillales,0
NC_047766.1,Oscillatoriales,0
NC_047766.1,Micrococcales,0
NC_047766.1,Rhodothermales,0
NC_047766.1,Rhodobacterales,0
NC_047766.1,Vibrionales,0
NC_047766.1,Thermales,0
NC_047766.1,Moraxellales,0
NC_047766.1,Burkholderiales,0
NC_047766.1,Lactobacillales,0
NC_047766.1,Flavobacteriales,0
NC_031247.1,Mycobacteriales,1
NC_031247.1,Thermoanaerobacterales,0
NC_031247.1,Enterobacterales,0
NC_031247.1,Mycoplasmatales,0
NC_031247.1,Campylobacterales,0
NC_031247.1,Sphingomonadales,0
NC_031247.1,Entomoplasmatales,0
NC_031247.1,Kitasatosporales,0
NC_031247.1,Hyphomicrobiales,0
NC_031247.1,Synechococcales,0
NC_031247.1,Leptospirales,0
NC_031247.1,Bdellovibrionales,0
NC_031247.1,Pseudomonadales,0
NC_031247.1,Nostocales,0
NC_031247.1,Chlamydiales,0
NC_031247.1,Actinomycetales,0
NC_031247.1,Propionibacteriales,0
NC_031247.1,Aeromonadales,0
NC_031247.1,Eubacteriales,0
NC_031247.1,Xanthomonadales,0
NC_031247.1,Bacteroidales,0
NC_031247.1,Pasteurellales,0
NC_031247.1,Bifidobacteriales,0
NC_031247.1,Candidatus Pelagibacterales,0
NC_031247.1,Caulobacterales,0
NC_031247.1,Alteromonadales,0
NC_031247.1,Bacillales,0
NC_031247.1,Oscillatoriales,0
NC_031247.1,Micrococcales,0
NC_031247.1,Rhodothermales,0
NC_031247.1,Rhodobacterales,0
NC_031247.1,Vibrionales,0
NC_031247.1,Thermales,0
NC_031247.1,Moraxellales,0
NC_031247.1,Burkholderiales,0
NC_031247.1,Lactobacillales,0
NC_031247.1,Flavobacteriales,0
NC_020414.2,Mycobacteriales,0
NC_020414.2,Thermoanaerobacterales,0
NC_020414.2,Enterobacterales,1
NC_020414.2,Mycoplasmatales,0
NC_020414.2,Campylobacterales,0
NC_020414.2,Sphingomonadales,0
NC_020414.2,Entomoplasmatales,0
NC_020414.2,Kitasatosporales,0
NC_020414.2,Hyphomicrobiales,0
NC_020414.2,Synechococcales,0
NC_020414.2,Leptospirales,0
NC_020414.2,Bdellovibrionales,0
NC_020414.2,Pseudomonadales,0
NC_020414.2,Nostocales,0
NC_020414.2,Chlamydiales,0
NC_020414.2,Actinomycetales,0
NC_020414.2,Propionibacteriales,0
NC_020414.2,Aeromonadales,0
NC_020414.2,Eubacteriales,0
NC_020414.2,Xanthomonadales,0
NC_020414.2,Bacteroidales,0
NC_020414.2,Pasteurellales,0
NC_020414.2,Bifidobacteriales,0
NC_020414.2,Candidatus Pelagibacterales,0
NC_020414.2,Caulobacterales,0
NC_020414.2,Alteromonadales,0
NC_020414.2,Bacillales,0
NC_020414.2,Oscillatoriales,0
NC_020414.2,Micrococcales,0
NC_020414.2,Rhodothermales,0
NC_020414.2,Rhodobacterales,0
NC_020414.2,Vibrionales,0
NC_020414.2,Thermales,0
NC_020414.2,Moraxellales,0
NC_020414.2,Burkholderiales,0
NC_020414.2,Lactobacillales,0
NC_020414.2,Flavobacteriales,0
NC_021557.1,Mycobacteriales,0
NC_021557.1,Thermoanaerobacterales,0
NC_021557.1,Enterobacterales,0
NC_021557.1,Mycoplasmatales,0
NC_021557.1,Campylobacterales,0
NC_021557.1,Sphingomonadales,0
NC_021557.1,Entomoplasmatales,0
NC_021557.1,Kitasatosporales,0
NC_021557.1,Hyphomicrobiales,1
NC_021557.1,Synechococcales,0
NC_021557.1,Leptospirales,0
NC_021557.1,Bdellovibrionales,0
NC_021557.1,Pseudomonadales,0
NC_021557.1,Nostocales,0
NC_021557.1,Chlamydiales,0
NC_021557.1,Actinomycetales,0
NC_021557.1,Propionibacteriales,0
NC_021557.1,Aeromonadales,0
NC_021557.1,Eubacteriales,0
NC_021557.1,Xanthomonadales,0
NC_021557.1,Bacteroidales,0
NC_021557.1,Pasteurellales,0
NC_021557.1,Bifidobacteriales,0
NC_021557.1,Candidatus Pelagibacterales,0
NC_021557.1,Caulobacterales,0
NC_021557.1,Alteromonadales,0
NC_021557.1,Bacillales,0
NC_021557.1,Oscillatoriales,0
NC_021557.1,Micrococcales,0
NC_021557.1,Rhodothermales,0
NC_021557.1,Rhodobacterales,0
NC_021557.1,Vibrionales,0
NC_021557.1,Thermales,0
NC_021557.1,Moraxellales,0
NC_021557.1,Burkholderiales,0
NC_021557.1,Lactobacillales,0
NC_021557.1,Flavobacteriales,0
NC_048826.1,Mycobacteriales,1
NC_048826.1,Thermoanaerobacterales,0
NC_048826.1,Enterobacterales,0
NC_048826.1,Mycoplasmatales,0
NC_048826.1,Campylobacterales,0
NC_048826.1,Sphingomonadales,0
NC_048826.1,Entomoplasmatales,0
NC_048826.1,Kitasatosporales,0
NC_048826.1,Hyphomicrobiales,0
NC_048826.1,Synechococcales,0
NC_048826.1,Leptospirales,0
NC_048826.1,Bdellovibrionales,0
NC_048826.1,Pseudomonadales,0
NC_048826.1,Nostocales,0
NC_048826.1,Chlamydiales,0
NC_048826.1,Actinomycetales,0
NC_048826.1,Propionibacteriales,0
NC_048826.1,Aeromonadales,0
NC_048826.1,Eubacteriales,0
NC_048826.1,Xanthomonadales,0
NC_048826.1,Bacteroidales,0
NC_048826.1,Pasteurellales,0
NC_048826.1,Bifidobacteriales,0
NC_048826.1,Candidatus Pelagibacterales,0
NC_048826.1,Caulobacterales,0
NC_048826.1,Alteromonadales,0
NC_048826.1,Bacillales,0
NC_048826.1,Oscillatoriales,0
NC_048826.1,Micrococcales,0
NC_048826.1,Rhodothermales,0
NC_048826.1,Rhodobacterales,0
NC_048826.1,Vibrionales,0
NC_048826.1,Thermales,0
NC_048826.1,Moraxellales,0
NC_048826.1,Burkholderiales,0
NC_048826.1,Lactobacillales,0
NC_048826.1,Flavobacteriales,0
NC_028847.1,Mycobacteriales,0
NC_028847.1,Thermoanaerobacterales,0
NC_028847.1,Enterobacterales,1
NC_028847.1,Mycoplasmatales,0
NC_028847.1,Campylobacterales,0
NC_028847.1,Sphingomonadales,0
NC_028847.1,Entomoplasmatales,0
NC_028847.1,Kitasatosporales,0
NC_028847.1,Hyphomicrobiales,0
NC_028847.1,Synechococcales,0
NC_028847.1,Leptospirales,0
NC_028847.1,Bdellovibrionales,0
NC_028847.1,Pseudomonadales,0
NC_028847.1,Nostocales,0
NC_028847.1,Chlamydiales,0
NC_028847.1,Actinomycetales,0
NC_028847.1,Propionibacteriales,0
NC_028847.1,Aeromonadales,0
NC_028847.1,Eubacteriales,0
NC_028847.1,Xanthomonadales,0
NC_028847.1,Bacteroidales,0
NC_028847.1,Pasteurellales,0
NC_028847.1,Bifidobacteriales,0
NC_028847.1,Candidatus Pelagibacterales,0
NC_028847.1,Caulobacterales,0
NC_028847.1,Alteromonadales,0
NC_028847.1,Bacillales,0
NC_028847.1,Oscillatoriales,0
NC_028847.1,Micrococcales,0
NC_028847.1,Rhodothermales,0
NC_028847.1,Rhodobacterales,0
NC_028847.1,Vibrionales,0
NC_028847.1,Thermales,0
NC_028847.1,Moraxellales,0
NC_028847.1,Burkholderiales,0
NC_028847.1,Lactobacillales,0
NC_028847.1,Flavobacteriales,0
NC_015158.1,Mycobacteriales,0
NC_015158.1,Thermoanaerobacterales,0
NC_015158.1,Enterobacterales,0
NC_015158.1,Mycoplasmatales,0
NC_015158.1,Campylobacterales,0
NC_015158.1,Sphingomonadales,0
NC_015158.1,Entomoplasmatales,0
NC_015158.1,Kitasatosporales,0
NC_015158.1,Hyphomicrobiales,0
NC_015158.1,Synechococcales,0
NC_015158.1,Leptospirales,0
NC_015158.1,Bdellovibrionales,0
NC_015158.1,Pseudomonadales,0
NC_015158.1,Nostocales,0
NC_015158.1,Chlamydiales,0
NC_015158.1,Actinomycetales,0
NC_015158.1,Propionibacteriales,0
NC_015158.1,Aeromonadales,0
NC_015158.1,Eubacteriales,0
NC_015158.1,Xanthomonadales,0
NC_015158.1,Bacteroidales,0
NC_015158.1,Pasteurellales,0
NC_015158.1,Bifidobacteriales,0
NC_015158.1,Candidatus Pelagibacterales,0
NC_015158.1,Caulobacterales,0
NC_015158.1,Alteromonadales,0
NC_015158.1,Bacillales,0
NC_015158.1,Oscillatoriales,0
NC_015158.1,Micrococcales,0
NC_015158.1,Rhodothermales,0
NC_015158.1,Rhodobacterales,0
NC_015158.1,Vibrionales,1
NC_015158.1,Thermales,0
NC_015158.1,Moraxellales,0
NC_015158.1,Burkholderiales,0
NC_015158.1,Lactobacillales,0
NC_015158.1,Flavobacteriales,0
NC_051665.1,Mycobacteriales,1
NC_051665.1,Thermoanaerobacterales,0
NC_051665.1,Enterobacterales,0
NC_051665.1,Mycoplasmatales,0
NC_051665.1,Campylobacterales,0
NC_051665.1,Sphingomonadales,0
NC_051665.1,Entomoplasmatales,0
NC_051665.1,Kitasatosporales,0
NC_051665.1,Hyphomicrobiales,0
NC_051665.1,Synechococcales,0
NC_051665.1,Leptospirales,0
NC_051665.1,Bdellovibrionales,0
NC_051665.1,Pseudomonadales,0
NC_051665.1,Nostocales,0
NC_051665.1,Chlamydiales,0
NC_051665.1,Actinomycetales,0
NC_051665.1,Propionibacteriales,0
NC_051665.1,Aeromonadales,0
NC_051665.1,Eubacteriales,0
NC_051665.1,Xanthomonadales,0
NC_051665.1,Bacteroidales,0
NC_051665.1,Pasteurellales,0
NC_051665.1,Bifidobacteriales,0
NC_051665.1,Candidatus Pelagibacterales,0
NC_051665.1,Caulobacterales,0
NC_051665.1,Alteromonadales,0
NC_051665.1,Bacillales,0
NC_051665.1,Oscillatoriales,0
NC_051665.1,Micrococcales,0
NC_051665.1,Rhodothermales,0
NC_051665.1,Rhodobacterales,0
NC_051665.1,Vibrionales,0
NC_051665.1,Thermales,0
NC_051665.1,Moraxellales,0
NC_051665.1,Burkholderiales,0
NC_051665.1,Lactobacillales,0
NC_051665.1,Flavobacteriales,0
NC_052937.1,Mycobacteriales,0
NC_052937.1,Thermoanaerobacterales,0
NC_052937.1,Enterobacterales,0
NC_052937.1,Mycoplasmatales,0
NC_052937.1,Campylobacterales,0
NC_052937.1,Sphingomonadales,0
NC_052937.1,Entomoplasmatales,0
NC_052937.1,Kitasatosporales,0
NC_052937.1,Hyphomicrobiales,0
NC_052937.1,Synechococcales,0
NC_052937.1,Leptospirales,0
NC_052937.1,Bdellovibrionales,0
NC_052937.1,Pseudomonadales,0
NC_052937.1,Nostocales,0
NC_052937.1,Chlamydiales,0
NC_052937.1,Actinomycetales,0
NC_052937.1,Propionibacteriales,0
NC_052937.1,Aeromonadales,0
NC_052937.1,Eubacteriales,0
NC_052937.1,Xanthomonadales,0
NC_052937.1,Bacteroidales,0
NC_052937.1,Pasteurellales,0
NC_052937.1,Bifidobacteriales,0
NC_052937.1,Candidatus Pelagibacterales,0
NC_052937.1,Caulobacterales,0
NC_052937.1,Alteromonadales,0
NC_052937.1,Bacillales,0
NC_052937.1,Oscillatoriales,0
NC_052937.1,Micrococcales,1
NC_052937.1,Rhodothermales,0
NC_052937.1,Rhodobacterales,0
NC_052937.1,Vibrionales,0
NC_052937.1,Thermales,0
NC_052937.1,Moraxellales,0
NC_052937.1,Burkholderiales,0
NC_052937.1,Lactobacillales,0
NC_052937.1,Flavobacteriales,0
NC_051609.1,Mycobacteriales,1
NC_051609.1,Thermoanaerobacterales,0
NC_051609.1,Enterobacterales,0
NC_051609.1,Mycoplasmatales,0
NC_051609.1,Campylobacterales,0
NC_051609.1,Sphingomonadales,0
NC_051609.1,Entomoplasmatales,0
NC_051609.1,Kitasatosporales,0
NC_051609.1,Hyphomicrobiales,0
NC_051609.1,Synechococcales,0
NC_051609.1,Leptospirales,0
NC_051609.1,Bdellovibrionales,0
NC_051609.1,Pseudomonadales,0
NC_051609.1,Nostocales,0
NC_051609.1,Chlamydiales,0
NC_051609.1,Actinomycetales,0
NC_051609.1,Propionibacteriales,0
NC_051609.1,Aeromonadales,0
NC_051609.1,Eubacteriales,0
NC_051609.1,Xanthomonadales,0
NC_051609.1,Bacteroidales,0
NC_051609.1,Pasteurellales,0
NC_051609.1,Bifidobacteriales,0
NC_051609.1,Candidatus Pelagibacterales,0
NC_051609.1,Caulobacterales,0
NC_051609.1,Alteromonadales,0
NC_051609.1,Bacillales,0
NC_051609.1,Oscillatoriales,0
NC_051609.1,Micrococcales,0
NC_051609.1,Rhodothermales,0
NC_051609.1,Rhodobacterales,0
NC_051609.1,Vibrionales,0
NC_051609.1,Thermales,0
NC_051609.1,Moraxellales,0
NC_051609.1,Burkholderiales,0
NC_051609.1,Lactobacillales,0
NC_051609.1,Flavobacteriales,0
NC_047720.1,Mycobacteriales,0
NC_047720.1,Thermoanaerobacterales,0
NC_047720.1,Enterobacterales,0
NC_047720.1,Mycoplasmatales,0
NC_047720.1,Campylobacterales,0
NC_047720.1,Sphingomonadales,0
NC_047720.1,Entomoplasmatales,0
NC_047720.1,Kitasatosporales,0
NC_047720.1,Hyphomicrobiales,0
NC_047720.1,Synechococcales,0
NC_047720.1,Leptospirales,0
NC_047720.1,Bdellovibrionales,0
NC_047720.1,Pseudomonadales,0
NC_047720.1,Nostocales,0
NC_047720.1,Chlamydiales,0
NC_047720.1,Actinomycetales,0
NC_047720.1,Propionibacteriales,0
NC_047720.1,Aeromonadales,0
NC_047720.1,Eubacteriales,0
NC_047720.1,Xanthomonadales,0
NC_047720.1,Bacteroidales,0
NC_047720.1,Pasteurellales,0
NC_047720.1,Bifidobacteriales,0
NC_047720.1,Candidatus Pelagibacterales,0
NC_047720.1,Caulobacterales,0
NC_047720.1,Alteromonadales,0
NC_047720.1,Bacillales,1
NC_047720.1,Oscillatoriales,0
NC_047720.1,Micrococcales,0
NC_047720.1,Rhodothermales,0
NC_047720.1,Rhodobacterales,0
NC_047720.1,Vibrionales,0
NC_047720.1,Thermales,0
NC_047720.1,Moraxellales,0
NC_047720.1,Burkholderiales,0
NC_047720.1,Lactobacillales,0
NC_047720.1,Flavobacteriales,0
NC_011589.1,Mycobacteriales,0
NC_011589.1,Thermoanaerobacterales,0
NC_011589.1,Enterobacterales,0
NC_011589.1,Mycoplasmatales,0
NC_011589.1,Campylobacterales,0
NC_011589.1,Sphingomonadales,0
NC_011589.1,Entomoplasmatales,0
NC_011589.1,Kitasatosporales,0
NC_011589.1,Hyphomicrobiales,0
NC_011589.1,Synechococcales,0
NC_011589.1,Leptospirales,0
NC_011589.1,Bdellovibrionales,0
NC_011589.1,Pseudomonadales,0
NC_011589.1,Nostocales,0
NC_011589.1,Chlamydiales,0
NC_011589.1,Actinomycetales,0
NC_011589.1,Propionibacteriales,0
NC_011589.1,Aeromonadales,0
NC_011589.1,Eubacteriales,0
NC_011589.1,Xanthomonadales,1
NC_011589.1,Bacteroidales,0
NC_011589.1,Pasteurellales,0
NC_011589.1,Bifidobacteriales,0
NC_011589.1,Candidatus Pelagibacterales,0
NC_011589.1,Caulobacterales,0
NC_011589.1,Alteromonadales,0
NC_011589.1,Bacillales,0
NC_011589.1,Oscillatoriales,0
NC_011589.1,Micrococcales,0
NC_011589.1,Rhodothermales,0
NC_011589.1,Rhodobacterales,0
NC_011589.1,Vibrionales,0
NC_011589.1,Thermales,0
NC_011589.1,Moraxellales,0
NC_011589.1,Burkholderiales,0
NC_011589.1,Lactobacillales,0
NC_011589.1,Flavobacteriales,0
NC_048822.1,Mycobacteriales,1
NC_048822.1,Thermoanaerobacterales,0
NC_048822.1,Enterobacterales,0
NC_048822.1,Mycoplasmatales,0
NC_048822.1,Campylobacterales,0
NC_048822.1,Sphingomonadales,0
NC_048822.1,Entomoplasmatales,0
NC_048822.1,Kitasatosporales,0
NC_048822.1,Hyphomicrobiales,0
NC_048822.1,Synechococcales,0
NC_048822.1,Leptospirales,0
NC_048822.1,Bdellovibrionales,0
NC_048822.1,Pseudomonadales,0
NC_048822.1,Nostocales,0
NC_048822.1,Chlamydiales,0
NC_048822.1,Actinomycetales,0
NC_048822.1,Propionibacteriales,0
NC_048822.1,Aeromonadales,0
NC_048822.1,Eubacteriales,0
NC_048822.1,Xanthomonadales,0
NC_048822.1,Bacteroidales,0
NC_048822.1,Pasteurellales,0
NC_048822.1,Bifidobacteriales,0
NC_048822.1,Candidatus Pelagibacterales,0
NC_048822.1,Caulobacterales,0
NC_048822.1,Alteromonadales,0
NC_048822.1,Bacillales,0
NC_048822.1,Oscillatoriales,0
NC_048822.1,Micrococcales,0
NC_048822.1,Rhodothermales,0
NC_048822.1,Rhodobacterales,0
NC_048822.1,Vibrionales,0
NC_048822.1,Thermales,0
NC_048822.1,Moraxellales,0
NC_048822.1,Burkholderiales,0
NC_048822.1,Lactobacillales,0
NC_048822.1,Flavobacteriales,0
NC_049443.1,Mycobacteriales,0
NC_049443.1,Thermoanaerobacterales,0
NC_049443.1,Enterobacterales,1
NC_049443.1,Mycoplasmatales,0
NC_049443.1,Campylobacterales,0
NC_049443.1,Sphingomonadales,0
NC_049443.1,Entomoplasmatales,0
NC_049443.1,Kitasatosporales,0
NC_049443.1,Hyphomicrobiales,0
NC_049443.1,Synechococcales,0
NC_049443.1,Leptospirales,0
NC_049443.1,Bdellovibrionales,0
NC_049443.1,Pseudomonadales,0
NC_049443.1,Nostocales,0
NC_049443.1,Chlamydiales,0
NC_049443.1,Actinomycetales,0
NC_049443.1,Propionibacteriales,0
NC_049443.1,Aeromonadales,0
NC_049443.1,Eubacteriales,0
NC_049443.1,Xanthomonadales,0
NC_049443.1,Bacteroidales,0
NC_049443.1,Pasteurellales,0
NC_049443.1,Bifidobacteriales,0
NC_049443.1,Candidatus Pelagibacterales,0
NC_049443.1,Caulobacterales,0
NC_049443.1,Alteromonadales,0
NC_049443.1,Bacillales,0
NC_049443.1,Oscillatoriales,0
NC_049443.1,Micrococcales,0
NC_049443.1,Rhodothermales,0
NC_049443.1,Rhodobacterales,0
NC_049443.1,Vibrionales,0
NC_049443.1,Thermales,0
NC_049443.1,Moraxellales,0
NC_049443.1,Burkholderiales,0
NC_049443.1,Lactobacillales,0
NC_049443.1,Flavobacteriales,0
NC_042334.1,Mycobacteriales,1
NC_042334.1,Thermoanaerobacterales,0
NC_042334.1,Enterobacterales,0
NC_042334.1,Mycoplasmatales,0
NC_042334.1,Campylobacterales,0
NC_042334.1,Sphingomonadales,0
NC_042334.1,Entomoplasmatales,0
NC_042334.1,Kitasatosporales,0
NC_042334.1,Hyphomicrobiales,0
NC_042334.1,Synechococcales,0
NC_042334.1,Leptospirales,0
NC_042334.1,Bdellovibrionales,0
NC_042334.1,Pseudomonadales,0
NC_042334.1,Nostocales,0
NC_042334.1,Chlamydiales,0
NC_042334.1,Actinomycetales,0
NC_042334.1,Propionibacteriales,0
NC_042334.1,Aeromonadales,0
NC_042334.1,Eubacteriales,0
NC_042334.1,Xanthomonadales,0
NC_042334.1,Bacteroidales,0
NC_042334.1,Pasteurellales,0
NC_042334.1,Bifidobacteriales,0
NC_042334.1,Candidatus Pelagibacterales,0
NC_042334.1,Caulobacterales,0
NC_042334.1,Alteromonadales,0
NC_042334.1,Bacillales,0
NC_042334.1,Oscillatoriales,0
NC_042334.1,Micrococcales,0
NC_042334.1,Rhodothermales,0
NC_042334.1,Rhodobacterales,0
NC_042334.1,Vibrionales,0
NC_042334.1,Thermales,0
NC_042334.1,Moraxellales,0
NC_042334.1,Burkholderiales,0
NC_042334.1,Lactobacillales,0
NC_042334.1,Flavobacteriales,0
NC_051694.1,Mycobacteriales,1
NC_051694.1,Thermoanaerobacterales,0
NC_051694.1,Enterobacterales,0
NC_051694.1,Mycoplasmatales,0
NC_051694.1,Campylobacterales,0
NC_051694.1,Sphingomonadales,0
NC_051694.1,Entomoplasmatales,0
NC_051694.1,Kitasatosporales,0
NC_051694.1,Hyphomicrobiales,0
NC_051694.1,Synechococcales,0
NC_051694.1,Leptospirales,0
NC_051694.1,Bdellovibrionales,0
NC_051694.1,Pseudomonadales,0
NC_051694.1,Nostocales,0
NC_051694.1,Chlamydiales,0
NC_051694.1,Actinomycetales,0
NC_051694.1,Propionibacteriales,0
NC_051694.1,Aeromonadales,0
NC_051694.1,Eubacteriales,0
NC_051694.1,Xanthomonadales,0
NC_051694.1,Bacteroidales,0
NC_051694.1,Pasteurellales,0
NC_051694.1,Bifidobacteriales,0
NC_051694.1,Candidatus Pelagibacterales,0
NC_051694.1,Caulobacterales,0
NC_051694.1,Alteromonadales,0
NC_051694.1,Bacillales,0
NC_051694.1,Oscillatoriales,0
NC_051694.1,Micrococcales,0
NC_051694.1,Rhodothermales,0
NC_051694.1,Rhodobacterales,0
NC_051694.1,Vibrionales,0
NC_051694.1,Thermales,0
NC_051694.1,Moraxellales,0
NC_051694.1,Burkholderiales,0
NC_051694.1,Lactobacillales,0
NC_051694.1,Flavobacteriales,0
NC_051589.1,Mycobacteriales,1
NC_051589.1,Thermoanaerobacterales,0
NC_051589.1,Enterobacterales,0
NC_051589.1,Mycoplasmatales,0
NC_051589.1,Campylobacterales,0
NC_051589.1,Sphingomonadales,0
NC_051589.1,Entomoplasmatales,0
NC_051589.1,Kitasatosporales,0
NC_051589.1,Hyphomicrobiales,0
NC_051589.1,Synechococcales,0
NC_051589.1,Leptospirales,0
NC_051589.1,Bdellovibrionales,0
NC_051589.1,Pseudomonadales,0
NC_051589.1,Nostocales,0
NC_051589.1,Chlamydiales,0
NC_051589.1,Actinomycetales,0
NC_051589.1,Propionibacteriales,0
NC_051589.1,Aeromonadales,0
NC_051589.1,Eubacteriales,0
NC_051589.1,Xanthomonadales,0
NC_051589.1,Bacteroidales,0
NC_051589.1,Pasteurellales,0
NC_051589.1,Bifidobacteriales,0
NC_051589.1,Candidatus Pelagibacterales,0
NC_051589.1,Caulobacterales,0
NC_051589.1,Alteromonadales,0
NC_051589.1,Bacillales,0
NC_051589.1,Oscillatoriales,0
NC_051589.1,Micrococcales,0
NC_051589.1,Rhodothermales,0
NC_051589.1,Rhodobacterales,0
NC_051589.1,Vibrionales,0
NC_051589.1,Thermales,0
NC_051589.1,Moraxellales,0
NC_051589.1,Burkholderiales,0
NC_051589.1,Lactobacillales,0
NC_051589.1,Flavobacteriales,0
NC_048654.1,Mycobacteriales,0
NC_048654.1,Thermoanaerobacterales,0
NC_048654.1,Enterobacterales,1
NC_048654.1,Mycoplasmatales,0
NC_048654.1,Campylobacterales,0
NC_048654.1,Sphingomonadales,0
NC_048654.1,Entomoplasmatales,0
NC_048654.1,Kitasatosporales,0
NC_048654.1,Hyphomicrobiales,0
NC_048654.1,Synechococcales,0
